sentence_id,kankanaey_sentence,english_sentence,kankanaey_token,assigned_pos_tag
377,Man-atet / Tengnen nan agsapa ay nay.,It's cold this morning.,nan,
377,Man-atet / Tengnen nan agsapa ay nay.,It's cold this morning.,agsapa,
377,Man-atet / Tengnen nan agsapa ay nay.,It's cold this morning.,ay,
377,Man-atet / Tengnen nan agsapa ay nay.,It's cold this morning.,nay,
377,Man-atet / Tengnen nan agsapa ay nay.,It's cold this morning.,.,
378,Mandagdagem / Mapigsa nan dagem.,The wind is strong.,Mandagdagem,
378,Mandagdagem / Mapigsa nan dagem.,The wind is strong.,/,
378,Mandagdagem / Mapigsa nan dagem.,The wind is strong.,Mapigsa,
378,Mandagdagem / Mapigsa nan dagem.,The wind is strong.,nan,
378,Mandagdagem / Mapigsa nan dagem.,The wind is strong.,dagem,
378,Mandagdagem / Mapigsa nan dagem.,The wind is strong.,.,
379,Iali mo din payong.,Bring an umbrella.,Iali,
379,Iali mo din payong.,Bring an umbrella.,mo,
379,Iali mo din payong.,Bring an umbrella.,din,
379,Iali mo din payong.,Bring an umbrella.,payong,
379,Iali mo din payong.,Bring an umbrella.,.,
380,Way miting ko edwani.,I have a meeting today.,Way,
380,Way miting ko edwani.,I have a meeting today.,miting,
380,Way miting ko edwani.,I have a meeting today.,ko,
380,Way miting ko edwani.,I have a meeting today.,edwani,
380,Way miting ko edwani.,I have a meeting today.,.,
381,Man-obla din babai sin kantinan.,She works at a store.,Man-obla,
381,Man-obla din babai sin kantinan.,She works at a store.,din,
381,Man-obla din babai sin kantinan.,She works at a store.,babai,
381,Man-obla din babai sin kantinan.,She works at a store.,sin,
381,Man-obla din babai sin kantinan.,She works at a store.,kantinan,
381,Man-obla din babai sin kantinan.,She works at a store.,.,
382,Enggay nalpas nan inbaga na.,He finished his report.,Enggay,
382,Enggay nalpas nan inbaga na.,He finished his report.,nalpas,
382,Enggay nalpas nan inbaga na.,He finished his report.,nan,
382,Enggay nalpas nan inbaga na.,He finished his report.,inbaga,
382,Enggay nalpas nan inbaga na.,He finished his report.,na,
382,Enggay nalpas nan inbaga na.,He finished his report.,.,
383,Mabbayak sin obla.,I am tired from work.,Mabbayak,
383,Mabbayak sin obla.,I am tired from work.,sin,
383,Mabbayak sin obla.,I am tired from work.,obla,
383,Mabbayak sin obla.,I am tired from work.,.,
384,Palogian mi nan obla sin alas wao.,We start work at eight.,Palogian,
384,Palogian mi nan obla sin alas wao.,We start work at eight.,mi,
384,Palogian mi nan obla sin alas wao.,We start work at eight.,nan,
384,Palogian mi nan obla sin alas wao.,We start work at eight.,obla,
384,Palogian mi nan obla sin alas wao.,We start work at eight.,sin,
384,Palogian mi nan obla sin alas wao.,We start work at eight.,alas,
384,Palogian mi nan obla sin alas wao.,We start work at eight.,wao,
384,Palogian mi nan obla sin alas wao.,We start work at eight.,.,
385,Way exam ko as wakget.,I have a test tomorrow.,Way,
385,Way exam ko as wakget.,I have a test tomorrow.,exam,
385,Way exam ko as wakget.,I have a test tomorrow.,ko,
385,Way exam ko as wakget.,I have a test tomorrow.,as,
385,Way exam ko as wakget.,I have a test tomorrow.,wakget,
385,Way exam ko as wakget.,I have a test tomorrow.,.,
386,Initdo di maestro din adalen.,The teacher explained the lesson.,Initdo,
386,Initdo di maestro din adalen.,The teacher explained the lesson.,di,
386,Initdo di maestro din adalen.,The teacher explained the lesson.,maestro,
386,Initdo di maestro din adalen.,The teacher explained the lesson.,din,
386,Initdo di maestro din adalen.,The teacher explained the lesson.,adalen,
386,Initdo di maestro din adalen.,The teacher explained the lesson.,.,
387,Niling-ak din librok.,I forgot my book.,Niling-ak,
387,Niling-ak din librok.,I forgot my book.,din,
387,Niling-ak din librok.,I forgot my book.,librok,
387,Niling-ak din librok.,I forgot my book.,.,
388,Palogian di klase sin alas siyam.,Class starts at nine.,Palogian,
388,Palogian di klase sin alas siyam.,Class starts at nine.,di,
388,Palogian di klase sin alas siyam.,Class starts at nine.,klase,
388,Palogian di klase sin alas siyam.,Class starts at nine.,sin,
388,Palogian di klase sin alas siyam.,Class starts at nine.,alas,
388,Palogian di klase sin alas siyam.,Class starts at nine.,siyam,
388,Palogian di klase sin alas siyam.,Class starts at nine.,.,
389,Masapol ko di man-adal ed labi.,I need to study tonight.,Masapol,
389,Masapol ko di man-adal ed labi.,I need to study tonight.,ko,
389,Masapol ko di man-adal ed labi.,I need to study tonight.,di,
389,Masapol ko di man-adal ed labi.,I need to study tonight.,man-adal,
389,Masapol ko di man-adal ed labi.,I need to study tonight.,ed,
389,Masapol ko di man-adal ed labi.,I need to study tonight.,labi,
389,Masapol ko di man-adal ed labi.,I need to study tonight.,.,
390,Mankanta din titit.,The bird is singing.,Mankanta,
390,Mankanta din titit.,The bird is singing.,din,
390,Mankanta din titit.,The bird is singing.,titit,
390,Mankanta din titit.,The bird is singing.,.,
391,Masep-seyep din ngiyaw / posa.,The cat is sleeping.,Masep-seyep,
391,Masep-seyep din ngiyaw / posa.,The cat is sleeping.,din,
391,Masep-seyep din ngiyaw / posa.,The cat is sleeping.,ngiyaw,
391,Masep-seyep din ngiyaw / posa.,The cat is sleeping.,/,
391,Masep-seyep din ngiyaw / posa.,The cat is sleeping.,posa,
391,Masep-seyep din ngiyaw / posa.,The cat is sleeping.,.,
392,Mantagtag din kabayo.,The horse is running.,Mantagtag,
392,Mantagtag din kabayo.,The horse is running.,din,
392,Mantagtag din kabayo.,The horse is running.,kabayo,
392,Mantagtag din kabayo.,The horse is running.,.,
393,Manlangoy din bising / nankatit.,The fish is swimming.,Manlangoy,
393,Manlangoy din bising / nankatit.,The fish is swimming.,din,
393,Manlangoy din bising / nankatit.,The fish is swimming.,bising,
393,Manlangoy din bising / nankatit.,The fish is swimming.,/,
393,Manlangoy din bising / nankatit.,The fish is swimming.,nankatit,
393,Manlangoy din bising / nankatit.,The fish is swimming.,.,
394,Nan-itlog din manok.,The chicken laid an egg.,Nan-itlog,
394,Nan-itlog din manok.,The chicken laid an egg.,din,
394,Nan-itlog din manok.,The chicken laid an egg.,manok,
394,Nan-itlog din manok.,The chicken laid an egg.,.,
395,Lawa di liknak / Kamanak manmalalya.,I have a fever.,Lawa,
395,Lawa di liknak / Kamanak manmalalya.,I have a fever.,di,
395,Lawa di liknak / Kamanak manmalalya.,I have a fever.,liknak,
395,Lawa di liknak / Kamanak manmalalya.,I have a fever.,/,
395,Lawa di liknak / Kamanak manmalalya.,I have a fever.,Kamanak,
395,Lawa di liknak / Kamanak manmalalya.,I have a fever.,manmalalya,
395,Lawa di liknak / Kamanak manmalalya.,I have a fever.,.,
396,Man-inom ka si ad-ado ay danum.,Drink plenty of water.,Man-inom,
396,Man-inom ka si ad-ado ay danum.,Drink plenty of water.,ka,
396,Man-inom ka si ad-ado ay danum.,Drink plenty of water.,si,
396,Man-inom ka si ad-ado ay danum.,Drink plenty of water.,ad-ado,
396,Man-inom ka si ad-ado ay danum.,Drink plenty of water.,ay,
396,Man-inom ka si ad-ado ay danum.,Drink plenty of water.,danum,
396,Man-inom ka si ad-ado ay danum.,Drink plenty of water.,.,
397,Masapol ko nan man-inana.,I need to rest.,Masapol,
397,Masapol ko nan man-inana.,I need to rest.,ko,
397,Masapol ko nan man-inana.,I need to rest.,nan,
397,Masapol ko nan man-inana.,I need to rest.,man-inana,
397,Masapol ko nan man-inana.,I need to rest.,.,
398,Inomem nan agas ay nay.,Take this medicine.,Inomem,
398,Inomem nan agas ay nay.,Take this medicine.,nan,
398,Inomem nan agas ay nay.,Take this medicine.,agas,
398,Inomem nan agas ay nay.,Take this medicine.,ay,
398,Inomem nan agas ay nay.,Take this medicine.,nay,
398,Inomem nan agas ay nay.,Take this medicine.,.,
399,Gawis di liknak ed niman.,I feel better now.,Gawis,
399,Gawis di liknak ed niman.,I feel better now.,di,
399,Gawis di liknak ed niman.,I feel better now.,liknak,
399,Gawis di liknak ed niman.,I feel better now.,ed,
399,Gawis di liknak ed niman.,I feel better now.,niman,
399,Gawis di liknak ed niman.,I feel better now.,.,
400,Naladaw din bas / logan.,The bus is late.,Naladaw,
400,Naladaw din bas / logan.,The bus is late.,din,
400,Naladaw din bas / logan.,The bus is late.,bas,
400,Naladaw din bas / logan.,The bus is late.,/,
400,Naladaw din bas / logan.,The bus is late.,logan,
400,Naladaw din bas / logan.,The bus is late.,.,
401,Dinmateng kami ay nasapa.,We arrived early.,Dinmateng,
401,Dinmateng kami ay nasapa.,We arrived early.,kami,
401,Dinmateng kami ay nasapa.,We arrived early.,ay,
401,Dinmateng kami ay nasapa.,We arrived early.,nasapa,
401,Dinmateng kami ay nasapa.,We arrived early.,.,
402,Into kabayag / kaadawi din landingan?,How far is the airport?,Into,
402,Into kabayag / kaadawi din landingan?,How far is the airport?,kabayag,
402,Into kabayag / kaadawi din landingan?,How far is the airport?,/,
402,Into kabayag / kaadawi din landingan?,How far is the airport?,kaadawi,
402,Into kabayag / kaadawi din landingan?,How far is the airport?,din,
402,Into kabayag / kaadawi din landingan?,How far is the airport?,landingan,
402,Into kabayag / kaadawi din landingan?,How far is the airport?,?,
403,Napukaw ko din tiket ko.,I lost my ticket.,Napukaw,
403,Napukaw ko din tiket ko.,I lost my ticket.,ko,
403,Napukaw ko din tiket ko.,I lost my ticket.,din,
403,Napukaw ko din tiket ko.,I lost my ticket.,tiket,
403,Napukaw ko din tiket ko.,I lost my ticket.,ko,
403,Napukaw ko din tiket ko.,I lost my ticket.,.,
404,Mabayag din logan.,The trip was long.,Mabayag,
404,Mabayag din logan.,The trip was long.,din,
404,Mabayag din logan.,The trip was long.,logan,
404,Mabayag din logan.,The trip was long.,.,
405,Mankawanan ka sin siko.,Turn right at the corner.,Mankawanan,
405,Mankawanan ka sin siko.,Turn right at the corner.,ka,
405,Mankawanan ka sin siko.,Turn right at the corner.,sin,
405,Mankawanan ka sin siko.,Turn right at the corner.,siko,
405,Mankawanan ka sin siko.,Turn right at the corner.,.,
406,Ipalos mo. / Keddengem ay emey.,Go straight ahead.,Ipalos,
406,Ipalos mo. / Keddengem ay emey.,Go straight ahead.,mo,
406,Ipalos mo. / Keddengem ay emey.,Go straight ahead.,.,
406,Ipalos mo. / Keddengem ay emey.,Go straight ahead.,/,
406,Ipalos mo. / Keddengem ay emey.,Go straight ahead.,Keddengem,
406,Ipalos mo. / Keddengem ay emey.,Go straight ahead.,ay,
406,Ipalos mo. / Keddengem ay emey.,Go straight ahead.,emey,
406,Ipalos mo. / Keddengem ay emey.,Go straight ahead.,.,
407,Wadas asiping di malkit.,It's near the market.,Wadas,
407,Wadas asiping di malkit.,It's near the market.,asiping,
407,Wadas asiping di malkit.,It's near the market.,di,
407,Wadas asiping di malkit.,It's near the market.,malkit,
407,Wadas asiping di malkit.,It's near the market.,.,
408,Adawi mapo dya.,It's far from here.,Adawi,
408,Adawi mapo dya.,It's far from here.,mapo,
408,Adawi mapo dya.,It's far from here.,dya,
408,Adawi mapo dya.,It's far from here.,.,
409,Isten mo ay bomallasiw sin kalsada.,Cross the street carefully.,Isten,
409,Isten mo ay bomallasiw sin kalsada.,Cross the street carefully.,mo,
409,Isten mo ay bomallasiw sin kalsada.,Cross the street carefully.,ay,
409,Isten mo ay bomallasiw sin kalsada.,Cross the street carefully.,bomallasiw,
409,Isten mo ay bomallasiw sin kalsada.,Cross the street carefully.,sin,
409,Isten mo ay bomallasiw sin kalsada.,Cross the street carefully.,kalsada,
409,Isten mo ay bomallasiw sin kalsada.,Cross the street carefully.,.,
410,Pigay nay?,How much is this?,Pigay,
410,Pigay nay?,How much is this?,nay,
410,Pigay nay?,How much is this?,?,
411,Peteg ay nangina.,It's too expensive.,Peteg,
411,Peteg ay nangina.,It's too expensive.,ay,
411,Peteg ay nangina.,It's too expensive.,nangina,
411,Peteg ay nangina.,It's too expensive.,.,
412,Ay waday lay banban-eg?,Do you have a smaller size?,Ay,
412,Ay waday lay banban-eg?,Do you have a smaller size?,waday,
412,Ay waday lay banban-eg?,Do you have a smaller size?,lay,
412,Ay waday lay banban-eg?,Do you have a smaller size?,banban-eg,
412,Ay waday lay banban-eg?,Do you have a smaller size?,?,
413,Alaem ko nan nay. / Alaek nan nay.,I'll take this one.,Alaem,
413,Alaem ko nan nay. / Alaek nan nay.,I'll take this one.,ko,
413,Alaem ko nan nay. / Alaek nan nay.,I'll take this one.,nan,
413,Alaem ko nan nay. / Alaek nan nay.,I'll take this one.,nay,
413,Alaem ko nan nay. / Alaek nan nay.,I'll take this one.,.,
413,Alaem ko nan nay. / Alaek nan nay.,I'll take this one.,/,
413,Alaem ko nan nay. / Alaek nan nay.,I'll take this one.,Alaek,
413,Alaem ko nan nay. / Alaek nan nay.,I'll take this one.,nan,
413,Alaem ko nan nay. / Alaek nan nay.,I'll take this one.,nay,
413,Alaem ko nan nay. / Alaek nan nay.,I'll take this one.,.,
414,Mabalin ay pilak nan ibayad ko?,Can I pay with cash?,Mabalin,
414,Mabalin ay pilak nan ibayad ko?,Can I pay with cash?,ay,
414,Mabalin ay pilak nan ibayad ko?,Can I pay with cash?,pilak,
414,Mabalin ay pilak nan ibayad ko?,Can I pay with cash?,nan,
414,Mabalin ay pilak nan ibayad ko?,Can I pay with cash?,ibayad,
414,Mabalin ay pilak nan ibayad ko?,Can I pay with cash?,ko,
414,Mabalin ay pilak nan ibayad ko?,Can I pay with cash?,?,
415,Man-ay-ayus din ginawang.,The river is flowing.,Man-ay-ayus,
415,Man-ay-ayus din ginawang.,The river is flowing.,din,
415,Man-ay-ayus din ginawang.,The river is flowing.,ginawang,
415,Man-ay-ayus din ginawang.,The river is flowing.,.,
416,Andodokay nan kaiw.,The trees are tall.,Andodokay,
416,Andodokay nan kaiw.,The trees are tall.,nan,
416,Andodokay nan kaiw.,The trees are tall.,kaiw,
416,Andodokay nan kaiw.,The trees are tall.,.,
417,Manbunga / Manbokat nan lolas.,The flowers are blooming.,Manbunga,
417,Manbunga / Manbokat nan lolas.,The flowers are blooming.,/,
417,Manbunga / Manbokat nan lolas.,The flowers are blooming.,Manbokat,
417,Manbunga / Manbokat nan lolas.,The flowers are blooming.,nan,
417,Manbunga / Manbokat nan lolas.,The flowers are blooming.,lolas,
417,Manbunga / Manbokat nan lolas.,The flowers are blooming.,.,
418,Lomneden din agew.,The sun is setting.,Lomneden,
418,Lomneden din agew.,The sun is setting.,din,
418,Lomneden din agew.,The sun is setting.,agew,
418,Lomneden din agew.,The sun is setting.,.,
419,Gawis din dontog.,The mountain is beautiful.,Gawis,
419,Gawis din dontog.,The mountain is beautiful.,din,
419,Gawis din dontog.,The mountain is beautiful.,dontog,
419,Gawis din dontog.,The mountain is beautiful.,.,
420,Bumangonak ay nasapa.,I wake up early.,Bumangonak,
420,Bumangonak ay nasapa.,I wake up early.,ay,
420,Bumangonak ay nasapa.,I wake up early.,nasapa,
420,Bumangonak ay nasapa.,I wake up early.,.,
421,Manggusiak si bab-ak.,I brush my teeth.,Manggusiak,
421,Manggusiak si bab-ak.,I brush my teeth.,si,
421,Manggusiak si bab-ak.,I brush my teeth.,bab-ak,
421,Manggusiak si bab-ak.,I brush my teeth.,.,
422,Manganak sin agsapa sin alas siyete.,I eat breakfast at seven.,Manganak,
422,Manganak sin agsapa sin alas siyete.,I eat breakfast at seven.,sin,
422,Manganak sin agsapa sin alas siyete.,I eat breakfast at seven.,agsapa,
422,Manganak sin agsapa sin alas siyete.,I eat breakfast at seven.,sin,
422,Manganak sin agsapa sin alas siyete.,I eat breakfast at seven.,alas,
422,Manganak sin agsapa sin alas siyete.,I eat breakfast at seven.,siyete,
422,Manganak sin agsapa sin alas siyete.,I eat breakfast at seven.,.,
423,Masep-seyepak agan-o.,I will take a nap.,Masep-seyepak,
423,Masep-seyepak agan-o.,I will take a nap.,agan-o,
423,Masep-seyepak agan-o.,I will take a nap.,.,
424,Maseyepak sin alas dies.,I will sleep at ten.,Maseyepak,
424,Maseyepak sin alas dies.,I will sleep at ten.,sin,
424,Maseyepak sin alas dies.,I will sleep at ten.,alas,
424,Maseyepak sin alas dies.,I will sleep at ten.,dies,
424,Maseyepak sin alas dies.,I will sleep at ten.,.,
425,Adi ka iyagalyal tan magopak botilya.,Don't jounce it up and down because the bottles will break.,Adi,
425,Adi ka iyagalyal tan magopak botilya.,Don't jounce it up and down because the bottles will break.,ka,
425,Adi ka iyagalyal tan magopak botilya.,Don't jounce it up and down because the bottles will break.,iyagalyal,
425,Adi ka iyagalyal tan magopak botilya.,Don't jounce it up and down because the bottles will break.,tan,
425,Adi ka iyagalyal tan magopak botilya.,Don't jounce it up and down because the bottles will break.,magopak,
425,Adi ka iyagalyal tan magopak botilya.,Don't jounce it up and down because the bottles will break.,botilya,
425,Adi ka iyagalyal tan magopak botilya.,Don't jounce it up and down because the bottles will break.,.,
426,Kaman ay nambalangat / naled-ang sisya.,She looks sad.,Kaman,
426,Kaman ay nambalangat / naled-ang sisya.,She looks sad.,ay,
426,Kaman ay nambalangat / naled-ang sisya.,She looks sad.,nambalangat,
426,Kaman ay nambalangat / naled-ang sisya.,She looks sad.,/,
426,Kaman ay nambalangat / naled-ang sisya.,She looks sad.,naled-ang,
